protein_group_no	protein_id	description	gene_name	mw	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
48	E9PDG9|Q86UA6	RPA-interacting protein OS=Homo sapiens GN=RPAIN PE=1 SV=1|RPA-interacting protein OS=Homo sapiens GN=RPAIN PE=1 SV=1	RPAIN	21301.7|27228.6	0.00287604	35	67	2	2	0	2	2	131L	4.37342e+07	4.28805e+07	3.62542e+07	3.85918e+07	3.55547e+07	4.112e+07	2.64777e+07	4.52192e+07	3.59399e+07	3.36052e+07	1.30141	1.27601	1.07883	1.14839	1.05801	1.22362	0.787905	1.3456	1.06947	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49	Q8N543	Prolyl 3-hydroxylase OGFOD1 OS=Homo sapiens GN=OGFOD1 PE=1 SV=1	OGFOD1	72828.8	0.0	113	719	23	10	1	21	9	131L	8.91661e+08	8.84367e+08	6.99674e+08	7.08228e+08	7.06159e+08	7.85528e+08	4.90841e+08	7.71158e+08	6.24219e+08	5.62e+08	1.58752	1.57914	1.24417	1.2594	1.25598	1.39423	0.873603	1.37433	1.11011	1.0	0.232082	0.288241	0.160192	0.189856	0.133276	0.153631	0.0569224	0.161324	0.0799688	0.0
50	F5H5P2|P12694	2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial OS=Homo sapiens GN=BCKDHA PE=1 SV=1|2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial OS=Homo sapiens GN=BCKDHA PE=1 SV=2	BCKDHA	58865.1|54849.2	0.00120265	39	103	3	3	1	2	2	131L	3.21613e+07	3.96931e+07	3.04106e+07	3.14077e+07	3.09307e+07	3.15169e+07	2.40677e+07	3.14206e+07	2.95425e+07	2.84972e+07	1.12858	1.39288	1.06714	1.10213	1.08539	1.10597	0.844563	1.10259	1.03668	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51	D6RC04|D6RJ90|H0Y9N4|Q9Y6G5	COMM domain-containing protein 10 OS=Homo sapiens GN=COMMD10 PE=1 SV=1|COMM domain containing 10, isoform CRA_b OS=Homo sapiens GN=COMMD10 PE=1 SV=1|COMM domain-containing protein 10 (Fragment) OS=Homo sapiens GN=COMMD10 PE=1 SV=1|COMM domain-containing protein 10 OS=Homo sapiens GN=COMMD10 PE=1 SV=1	COMMD10	17963.9|25240.0|16153.6|26675.8	0.0	78	78	1	1	0	1	1	131L	1.06296e+07	1.04842e+07	7.88318e+06	7.59468e+06	1.00422e+07	9.02402e+06	6.14902e+06	9.62731e+06	7.91145e+06	6.30936e+06	1.68474	1.66169	1.24944	1.20372	1.59163	1.43026	0.974588	1.52588	1.25392	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52	Q9UKX7	Nuclear pore complex protein Nup50 OS=Homo sapiens GN=NUP50 PE=1 SV=2	NUP50	61512.1	0.0	86	922	25	17	4	20	17	131L	1.17842e+09	1.25951e+09	9.0932e+08	9.90211e+08	8.82129e+08	1.00484e+09	5.38494e+08	1.0723e+09	6.12254e+08	6.31405e+08	1.86157	1.98836	1.44519	1.55688	1.39414	1.58305	0.851514	1.69231	0.975465	1.0	0.278886	0.310824	0.218982	0.50057	0.195561	0.442088	0.0923108	0.25595	0.254567	0.0
53	Q99496	E3 ubiquitin-protein ligase RING2 OS=Homo sapiens GN=RNF2 PE=1 SV=1	RNF2	43587.7	0.0	86	112	2	2	0	2	2	131L	8.18121e+07	5.00217e+07	5.0437e+07	4.24283e+07	4.26285e+07	4.30946e+07	3.09176e+07	4.7778e+07	4.70743e+07	4.06955e+07	2.01035	1.22917	1.23937	1.04258	1.0475	1.05895	0.759729	1.17404	1.15674	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54	P41091	Eukaryotic translation initiation factor 2 subunit 3 OS=Homo sapiens GN=EIF2S3 PE=1 SV=3	EIF2S3	59897.3	0.0	140	792	21	12	5	14	9	131L	4.64095e+08	5.31144e+08	4.32627e+08	4.38673e+08	3.88009e+08	4.36936e+08	2.95578e+08	4.72294e+08	4.13219e+08	3.48155e+08	1.33302	1.52575	1.24424	1.25757	1.11373	1.25483	0.848983	1.3563	1.17854	1.0	0.345116	0.363797	0.216618	0.225993	0.104706	0.131107	0.0721059	0.217066	0.435342	0.0
55	Q9UJT0	Tubulin epsilon chain OS=Homo sapiens GN=TUBE1 PE=2 SV=1	TUBE1	59998.6	0.0	53	228	6	6	1	5	5	131L	1.14571e+08	1.22803e+08	1.01263e+08	9.24779e+07	1.00268e+08	1.14887e+08	7.11618e+07	1.07096e+08	9.26166e+07	8.2981e+07	1.38068	1.47798	1.21758	1.11445	1.20815	1.38449	0.856155	1.28844	1.11612	1.0	0.41275	0.348033	0.331185	0.242861	0.203552	0.170855	0.110964	0.338628	0.140644	0.0
56	Q9H6L4	Armadillo repeat-containing protein 7 OS=Homo sapiens GN=ARMC7 PE=1 SV=1	ARMC7	23112.0	0.0	71	128	2	2	1	1	1	131L	3.40393e+06	4.48166e+06	3.33485e+06	3.83517e+06	3.08677e+06	3.15607e+06	1.63366e+06	2.91384e+06	2.51196e+06	2.40866e+06	1.41321	1.86064	1.38452	1.59224	1.28153	1.3103	0.678243	1.20973	1.04289	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57	Q9HC44	Vasculin-like protein 1 OS=Homo sapiens GN=GPBP1L1 PE=1 SV=1	GPBP1L1	60632.2	0.0	71	71	2	1	1	1	1	131L	9.48471e+07	9.20303e+07	6.21487e+07	7.08564e+07	6.94862e+07	7.35265e+07	4.53658e+07	8.12165e+07	6.1979e+07	5.43033e+07	1.74662	1.69474	1.14447	1.30483	1.27959	1.354	0.835415	1.49561	1.14135	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58	H0YA96	Heterogeneous nuclear ribonucleoprotein D0 (Fragment) OS=Homo sapiens GN=HNRNPD PE=1 SV=1	HNRNPD	30953.1	0.0	104	681	34	2	31	2	2	131L	4.97041e+07	5.77939e+07	4.9822e+07	4.91148e+07	4.04226e+07	4.74992e+07	2.47165e+07	4.42484e+07	3.14904e+07	3.31553e+07	1.49913	1.74313	1.50268	1.48136	1.21919	1.43263	0.745476	1.33458	0.949783	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59	Q9NZB2	Constitutive coactivator of PPAR-gamma-like protein 1 OS=Homo sapiens GN=FAM120A PE=1 SV=2	FAM120A	135841.0	0.0	74	99	2	2	1	1	1	131L	5.91972e+06	8.08842e+06	7.43151e+06	8.34283e+06	8.01057e+06	6.3862e+06	7.4129e+06	8.2897e+06	9.32167e+06	7.88083e+06	0.751155	1.02634	0.942986	1.05862	1.01646	0.810346	0.940625	1.05188	1.18283	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60	O60832	H/ACA ribonucleoprotein complex subunit 4 OS=Homo sapiens GN=DKC1 PE=1 SV=3	DKC1	72302.1	0.0	163	797	22	15	4	17	14	131L	3.38913e+08	3.8893e+08	3.78521e+08	3.45955e+08	3.03229e+08	3.26231e+08	2.40274e+08	3.77642e+08	2.94737e+08	2.68048e+08	1.26651	1.43771	1.40237	1.28959	1.13184	1.21847	0.896117	1.40884	1.10051	1.0	0.19368	0.44631	0.428356	0.126405	0.0925783	0.161899	0.0913224	0.222854	0.125072	0.0
61	Q04695	Keratin, type I cytoskeletal 17 OS=Homo sapiens GN=KRT17 PE=1 SV=2	KRT17	52944.4	0.0	79	435	17	1	15	1	1	131L	5.87134e+06	2.5555e+07	1.44678e+06	1.10534e+07	8.6835e+06	1.38934e+07	4.90919e+06	1.15939e+07	3.99225e+06	2.63766e+06	2.22596	9.68851	0.548508	4.1906	3.29212	5.26732	1.86119	4.39551	1.51356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62	P17900	Ganglioside GM2 activator OS=Homo sapiens GN=GM2A PE=1 SV=4	GM2A	23801.7	0.0	62	212	9	5	1	8	5	131L	5.07597e+08	5.13753e+08	3.53839e+08	3.56226e+08	3.74628e+08	4.36246e+08	2.61649e+08	3.88498e+08	3.18095e+08	2.77519e+08	1.82736	1.83988	1.27152	1.27189	1.34585	1.56707	0.938182	1.39468	1.14511	1.0	0.50388	0.821805	0.266804	0.473479	0.239691	0.270462	0.244641	0.412064	0.133464	0.0
64	Q13029	PR domain zinc finger protein 2 OS=Homo sapiens GN=PRDM2 PE=1 SV=3	PRDM2	225739.0	0.0	57	105	2	2	1	1	1	131L	2.57501e+07	2.73648e+07	1.74942e+07	2.36443e+07	2.48289e+07	2.40134e+07	1.6922e+07	1.92398e+07	2.03838e+07	1.89078e+07	1.36188	1.44728	0.925239	1.2505	1.31316	1.27002	0.894974	1.01756	1.07806	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65	Q9BXL5	Hemogen OS=Homo sapiens GN=HEMGN PE=1 SV=1	HEMGN	65444.8	0.0	103	567	48	13	16	32	12	131L	1.11047e+09	1.24615e+09	8.43761e+08	9.40993e+08	8.71138e+08	7.84939e+08	6.39213e+08	8.46906e+08	8.3728e+08	7.32326e+08	1.51702	1.701	1.15191	1.28386	1.18963	1.07171	0.873698	1.15683	1.14309	1.0	0.148604	0.200527	0.137353	0.0989579	0.0779171	0.0975519	0.0765314	0.0756776	0.0554004	0.0
67	P43007	Neutral amino acid transporter A OS=Homo sapiens GN=SLC1A4 PE=1 SV=1	SLC1A4	60440.9	0.000319285	44	69	3	2	2	1	1	131L	4.99267e+06	8.288e+06	1.0161e+07	1.94789e+07	5.19606e+06	5.05491e+06	5.66599e+06	9.31979e+06	9.57948e+06	1.06157e+07	0.470311	0.780732	0.957169	1.83491	0.48947	0.476173	0.533737	0.877926	0.902389	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68	Q92520	Protein FAM3C OS=Homo sapiens GN=FAM3C PE=1 SV=1	FAM3C	29532.9	0.0	55	55	1	1	1	0	0	131L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
69	P04179	Superoxide dismutase [Mn], mitochondrial OS=Homo sapiens GN=SOD2 PE=1 SV=2	SOD2	28315.1	0.0	103	372	32	7	8	24	6	131L	5.05949e+08	4.71358e+08	3.18027e+08	3.90674e+08	4.13054e+08	4.27421e+08	2.69041e+08	3.52578e+08	3.6233e+08	3.38776e+08	1.49526	1.39104	0.940392	1.15336	1.22159	1.25871	0.794578	1.03768	1.06988	1.0	0.600378	0.682717	0.296481	0.310162	0.343956	0.169721	0.0996643	0.24055	0.154796	0.0
70	E7ESA6|H0YBP1|Q05397	Focal adhesion kinase 1 OS=Homo sapiens GN=PTK2 PE=1 SV=1|Focal adhesion kinase 1 (Fragment) OS=Homo sapiens GN=PTK2 PE=1 SV=1|Focal adhesion kinase 1 OS=Homo sapiens GN=PTK2 PE=1 SV=2	PTK2	140269.0|130952.0|134393.0	0.0	73	559	17	11	5	12	10	131L	2.30004e+08	2.34649e+08	1.71103e+08	1.90664e+08	1.82092e+08	1.77503e+08	1.33825e+08	1.76885e+08	1.55934e+08	1.46034e+08	1.57404	1.60753	1.17165	1.3017	1.24429	1.20894	0.915794	1.20994	1.06415	1.0	0.149068	0.239673	0.158262	0.229975	0.165868	0.304902	0.151732	0.166399	0.149809	0.0
71	Q14249	Endonuclease G, mitochondrial OS=Homo sapiens GN=ENDOG PE=1 SV=4	ENDOG	35062.7	0.00148721	38	38	1	1	0	1	1	131L	1.00272e+06	1.06879e+06	598610.0	823329.0	678667.0	719979.0	574712.0	754072.0	468875.0	738433.0	1.3579	1.44738	0.810649	1.11497	0.919064	0.975009	0.778286	1.02118	0.63496	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
72	Q14247	Src substrate cortactin OS=Homo sapiens GN=CTTN PE=1 SV=2	CTTN	73406.9	0.0	136	1492	100	28	21	76	27	131L	2.29941e+09	2.19062e+09	1.58646e+09	1.79126e+09	1.56635e+09	1.5647e+09	1.11874e+09	1.84538e+09	1.39238e+09	1.29409e+09	1.77921	1.69531	1.22585	1.38366	1.21247	1.21024	0.865596	1.42405	1.07674	1.0	0.272218	0.275605	0.189433	0.158791	0.165815	0.141069	0.109968	0.257549	0.0995474	0.0
73	Q14244	Ensconsin OS=Homo sapiens GN=MAP7 PE=1 SV=1	MAP7	95344.5	0.00424208	33	33	1	1	0	1	1	131L	2.20536e+06	2.31082e+06	2.19651e+06	2.38822e+06	2.63756e+06	2.94642e+06	2.34973e+06	1.74496e+06	2.5771e+06	2.39246e+06	0.921797	0.965875	0.918098	0.998227	1.10245	1.23155	0.982141	0.729357	1.07718	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74	Q5VTQ0	Tetratricopeptide repeat protein 39B OS=Homo sapiens GN=TTC39B PE=2 SV=4	TTC39B	87042.3	0.0	68	197	4	3	1	3	3	131L	4.09248e+07	4.5504e+07	3.34254e+07	4.33372e+07	4.11514e+07	4.92769e+07	2.93643e+07	3.96747e+07	3.16671e+07	3.42135e+07	1.19616	1.33	0.976965	1.26667	1.20278	1.44027	0.858266	1.15962	0.925573	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
75	Q14240	Eukaryotic initiation factor 4A-II OS=Homo sapiens GN=EIF4A2 PE=1 SV=2	EIF4A2	51642.4	0.0	105	947	41	7	29	7	6	131L	2.49348e+08	2.46584e+08	2.10073e+08	1.83974e+08	2.38118e+08	2.64286e+08	1.71459e+08	2.36477e+08	2.04451e+08	1.80963e+08	1.37421	1.36653	1.15785	1.01554	1.30767	1.46045	0.939379	1.29748	1.12826	1.0	0.419316	0.314014	0.306869	0.363158	0.343411	0.319749	0.295193	0.39817	0.188244	0.0
76	Q7RTN6	STE20-related kinase adapter protein alpha OS=Homo sapiens GN=STRADA PE=1 SV=1	STRADA	52805.4	0.0	71	247	8	5	1	7	5	131L	1.44918e+08	1.55962e+08	1.15145e+08	1.18565e+08	1.24977e+08	1.37318e+08	9.05064e+07	1.2786e+08	1.15676e+08	1.04721e+08	1.38754	1.49127	1.10339	1.14019	1.19049	1.31128	0.865025	1.22338	1.10378	1.0	0.471512	0.307591	0.32355	0.343222	0.248155	0.492705	0.061519	0.414894	0.0587567	0.0
77	Q96LT7	Protein C9orf72 OS=Homo sapiens GN=C9orf72 PE=1 SV=2	C9orf72	60764.4	0.00343053	34	88	3	3	0	3	3	131L	5.42518e+07	6.19732e+07	4.90862e+07	4.59577e+07	4.47182e+07	4.457e+07	3.12643e+07	4.80712e+07	3.69573e+07	3.43177e+07	1.58087	1.80587	1.43035	1.33918	1.30306	1.29875	0.911026	1.40077	1.07692	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78	P16298	Serine/threonine-protein phosphatase 2B catalytic subunit beta isoform OS=Homo sapiens GN=PPP3CB PE=1 SV=2	PPP3CB	64712.4	0.0	68	281	9	1	7	1	1	131L	1.63355e+07	1.65655e+07	1.32868e+07	1.31765e+07	1.40117e+07	1.09757e+07	7.39132e+06	1.66122e+07	9.61696e+06	1.06129e+07	1.53921	1.56088	1.25195	1.24156	1.32025	1.03419	0.696448	1.56528	0.906159	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79	P62280	40S ribosomal protein S11 OS=Homo sapiens GN=RPS11 PE=1 SV=3	RPS11	23402.5	0.0	75	341	17	7	2	15	7	131L	1.35397e+08	2.46398e+08	3.33541e+08	3.58871e+08	1.86608e+08	1.92037e+08	2.47549e+08	3.66409e+08	2.83803e+08	2.6093e+08	0.517789	0.943242	1.2746	1.37129	0.715655	0.737739	0.945512	1.40465	1.09099	1.0	0.211338	0.239628	0.286752	0.509016	0.124848	0.157537	0.231284	0.178938	0.204453	0.0
80	Q96FK6	WD repeat-containing protein 89 OS=Homo sapiens GN=WDR89 PE=1 SV=1	WDR89	49371.4	0.0	91	318	8	6	2	6	6	131L	1.04422e+08	1.16074e+08	1.07554e+08	7.85566e+07	1.0322e+08	1.0132e+08	7.55799e+07	1.18669e+08	9.18138e+07	7.97594e+07	1.30921	1.43603	1.33764	0.988938	1.28309	1.2705	0.944152	1.47369	1.15274	1.0	0.436487	0.923348	0.57168	0.253748	0.474488	0.182351	0.314462	0.729833	0.147683	0.0
81	P11413	Glucose-6-phosphate 1-dehydrogenase OS=Homo sapiens GN=G6PD PE=1 SV=4	G6PD	66320.9	0.0	109	1564	110	30	17	82	27	131L	1.67425e+09	1.79526e+09	1.36765e+09	1.52104e+09	1.21341e+09	1.37947e+09	7.90277e+08	1.38505e+09	9.41028e+08	9.58692e+08	1.74115	1.86692	1.42697	1.57497	1.2661	1.43779	0.824647	1.44221	0.981748	1.0	0.331975	0.486622	0.195387	0.480617	0.108571	0.149952	0.0754556	0.249455	0.0981848	0.0
82	C9JUJ0|Q9UFW8	CGG triplet repeat-binding protein 1 (Fragment) OS=Homo sapiens GN=CGGBP1 PE=1 SV=1|CGG triplet repeat-binding protein 1 OS=Homo sapiens GN=CGGBP1 PE=1 SV=2	CGGBP1	14394.9|22302.0	0.00611961	31	31	2	1	0	2	1	131L	2.57856e+07	3.2215e+07	2.7773e+07	3.20161e+07	2.61813e+07	2.88606e+07	2.34952e+07	3.67633e+07	2.64961e+07	2.5607e+07	1.00697	1.25805	1.08459	1.25029	1.02243	1.12706	0.917532	1.43567	1.03472	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
83	Q96GK7	Fumarylacetoacetate hydrolase domain-containing protein 2A OS=Homo sapiens GN=FAHD2A PE=1 SV=1	FAHD2A	39270.4	0.0	110	727	25	9	5	18	8	131L	5.46572e+08	5.96115e+08	4.499e+08	4.56817e+08	4.53057e+08	5.17819e+08	3.15353e+08	4.84807e+08	5.32213e+08	3.67739e+08	1.4856	1.61997	1.22116	1.24049	1.23142	1.40656	0.85791	1.31845	1.4196	1.0	0.284951	0.282833	0.204375	0.183793	0.147828	0.179824	0.143547	0.163471	1.74747	0.0
84	O95777	U6 snRNA-associated Sm-like protein LSm8 OS=Homo sapiens GN=LSM8 PE=1 SV=3	LSM8	10625.5	0.0	113	384	27	6	1	26	6	131L	4.24364e+08	4.39077e+08	3.39872e+08	3.31127e+08	3.3196e+08	3.72017e+08	2.33669e+08	3.64881e+08	3.00439e+08	2.74334e+08	1.5454	1.59763	1.23976	1.20272	1.2095	1.34897	0.851741	1.33084	1.0949	1.0	0.304743	0.280932	0.161709	0.191691	0.132536	0.25662	0.0717004	0.18837	0.0900002	0.0
85	F5H2S7|Q13561	Dynactin subunit 2 OS=Homo sapiens GN=DCTN2 PE=1 SV=1|Dynactin subunit 2 OS=Homo sapiens GN=DCTN2 PE=1 SV=4	DCTN2	52458.6|51880.3	0.0	107	383	12	7	2	10	7	131L	2.12979e+08	2.21194e+08	2.12816e+08	1.85864e+08	1.64686e+08	1.80192e+08	1.23611e+08	2.24428e+08	1.78918e+08	1.75091e+08	1.2194	1.26865	1.21116	1.0625	0.941591	1.02795	0.706111	1.28114	1.01967	1.0	0.174187	0.170578	0.185205	0.0851154	0.0858791	0.102553	0.0625787	0.155119	0.108134	0.0
86	H3BP20|H3BS10|P06865	Beta-hexosaminidase OS=Homo sapiens GN=HEXA PE=1 SV=1|Beta-hexosaminidase OS=Homo sapiens GN=HEXA PE=1 SV=1|Beta-hexosaminidase subunit alpha OS=Homo sapiens GN=HEXA PE=1 SV=2	HEXA	66770.2|63156.5|65474.5	0.0	85	430	15	7	0	15	7	131L	5.57904e+08	5.81169e+08	4.24577e+08	4.06544e+08	4.2634e+08	4.64957e+08	2.91632e+08	4.46871e+08	3.68031e+08	3.4439e+08	1.61857	1.68217	1.2321	1.17906	1.23615	1.35092	0.844421	1.29214	1.06827	1.0	0.265654	0.363367	0.157046	0.120394	0.105431	0.220686	0.131645	0.222973	0.0756923	0.0
87	Q5T0I0	Gelsolin (Fragment) OS=Homo sapiens GN=GSN PE=1 SV=1	GSN	33002.5	0.0	60	238	11	2	7	4	2	131L	1.7571e+08	1.80321e+08	1.31603e+08	1.4232e+08	1.44706e+08	1.23181e+08	1.00619e+08	1.48255e+08	1.31609e+08	1.24835e+08	1.40753	1.44447	1.05421	1.14006	1.15917	0.986748	0.806014	1.1876	1.05426	1.0	0.301625	0.313389	0.0551867	0.199014	0.0878993	0.140826	0.0898625	0.0333307	0.0945307	0.0
88	E9PQN9|E9PS44|H7BYV1|P13164|Q01628|Q01629	Interferon-induced transmembrane protein 2 OS=Homo sapiens GN=IFITM2 PE=4 SV=1|Interferon-induced transmembrane protein 3 OS=Homo sapiens GN=IFITM3 PE=4 SV=1|Interferon-induced transmembrane protein 2 (Fragment) OS=Homo sapiens GN=IFITM2 PE=4 SV=1|Interferon-induced transmembrane protein 1 OS=Homo sapiens GN=IFITM1 PE=1 SV=3|Interferon-induced transmembrane protein 3 OS=Homo sapiens GN=IFITM3 PE=1 SV=2|Interferon-induced transmembrane protein 2 OS=Homo sapiens GN=IFITM2 PE=1 SV=2	IFITM2|IFITM3|IFITM1	13470.2|13335.1|9166.05|15272.2|15710.2|15710.2	0.0	114	114	1	1	1	0	0	131L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
89	P35606	Coatomer subunit beta' OS=Homo sapiens GN=COPB2 PE=1 SV=2	COPB2	115882.0	0.0	98	1127	28	19	5	23	18	131L	8.39421e+08	9.69024e+08	6.91989e+08	7.62757e+08	6.36108e+08	5.23324e+08	4.52344e+08	7.29065e+08	6.41181e+08	6.21506e+08	1.35207	1.56246	1.118	1.22523	1.02412	0.845291	0.728018	1.17472	1.03198	1.0	0.231175	0.230318	0.203072	0.105764	0.0904479	0.124856	0.136643	0.131926	0.0568815	0.0
90	P35609	Alpha-actinin-2 OS=Homo sapiens GN=ACTN2 PE=1 SV=1	ACTN2	116504.0	0.0	121	980	105	1	90	0	0	131L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
91	P11169|Q8TDB8	Solute carrier family 2, facilitated glucose transporter member 3 OS=Homo sapiens GN=SLC2A3 PE=1 SV=1|Solute carrier family 2, facilitated glucose transporter member 14 OS=Homo sapiens GN=SLC2A14 PE=2 SV=1	SLC2A3|SLC2A14	58012.0|60062.0	0.00314645	34	34	1	1	0	1	1	131L	1.79588e+07	2.3493e+07	2.95989e+07	3.53464e+07	1.44246e+07	1.43441e+07	1.35917e+07	2.70551e+07	2.09146e+07	2.27309e+07	0.790062	1.03353	1.30215	1.555	0.634581	0.631039	0.597939	1.19023	0.920098	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
92	P11908	Ribose-phosphate pyrophosphokinase 2 OS=Homo sapiens GN=PRPS2 PE=1 SV=2	PRPS2	39500.2	0.0	163	1099	34	6	25	7	5	131L	1.59635e+08	1.96948e+08	2.06513e+08	1.79823e+08	1.29272e+08	1.42983e+08	9.42802e+07	1.83711e+08	1.12142e+08	1.20087e+08	1.3388	1.64784	1.71789	1.49744	1.08024	1.19066	0.786425	1.52838	0.939078	1.0	0.5617	1.00129	0.504488	0.941526	0.26986	0.423663	0.22171	0.923033	0.326061	0.0
93	P57081	tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit WDR4 OS=Homo sapiens GN=WDR4 PE=1 SV=2	WDR4	50785.5	0.0	135	674	20	11	3	16	10	131L	7.32084e+08	7.58571e+08	6.85299e+08	6.07922e+08	6.3648e+08	6.85763e+08	4.48219e+08	6.51652e+08	5.52612e+08	5.31214e+08	1.37572	1.42861	1.28738	1.14005	1.19159	1.28859	0.841119	1.22166	1.03793	1.0	0.307259	0.261855	0.23345	0.234661	0.289527	0.272876	0.17251	0.39323	0.299667	0.0
94	H0Y8P4|Q8TED0	U3 small nucleolar RNA-associated protein 15 homolog (Fragment) OS=Homo sapiens GN=UTP15 PE=4 SV=1|U3 small nucleolar RNA-associated protein 15 homolog OS=Homo sapiens GN=UTP15 PE=1 SV=3	UTP15	70728.4|68116.4	0.0	67	358	12	8	3	9	7	131L	2.45885e+08	2.77939e+08	2.53029e+08	2.48879e+08	2.3053e+08	2.5773e+08	1.56711e+08	2.89671e+08	1.94101e+08	1.80008e+08	1.35707	1.54476	1.39688	1.37684	1.27582	1.42734	0.867052	1.59932	1.0792	1.0	0.334876	0.222555	0.467176	0.411043	0.218712	0.457429	0.124221	0.713079	0.191007	0.0
95	O43598	2'-deoxynucleoside 5'-phosphate N-hydrolase 1 OS=Homo sapiens GN=DNPH1 PE=1 SV=1	DNPH1	19439.8	0.0	95	365	23	1	17	1	1	131L	7.56419e+06	8.71502e+06	6.27436e+06	6.83061e+06	6.22839e+06	6.97436e+06	4.52175e+06	6.67854e+06	5.26903e+06	5.65291e+06	1.33811	1.54169	1.10994	1.20834	1.1018	1.23377	0.799899	1.18143	0.932093	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
96	O43592	Exportin-T OS=Homo sapiens GN=XPOT PE=1 SV=2	XPOT	123064.0	0.0	84	308	10	6	5	5	5	131L	9.88767e+07	9.35195e+07	7.60818e+07	8.06594e+07	6.34586e+07	5.76757e+07	4.61427e+07	6.55965e+07	6.27721e+07	5.60422e+07	1.76433	1.66873	1.35758	1.4342	1.12932	1.02915	0.823356	1.17048	1.11935	1.0	0.203992	0.188041	0.311023	0.266843	0.15498	0.184014	0.176991	0.16551	0.163822	0.0
97	P40121	Macrophage-capping protein OS=Homo sapiens GN=CAPG PE=1 SV=2	CAPG	44259.5	0.0	54	105	3	3	2	1	1	131L	3.71598e+06	3.19576e+06	3.33005e+06	4.11032e+06	3.60857e+06	4.10331e+06	3.09901e+06	4.05837e+06	3.02965e+06	3.63763e+06	1.02154	0.878528	0.915446	1.12995	0.992011	1.12802	0.85193	1.11566	0.832863	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
98	Q86X55	Histone-arginine methyltransferase CARM1 OS=Homo sapiens GN=CARM1 PE=1 SV=3	CARM1	70964.9	0.0	144	1060	44	16	10	33	15	131L	1.16354e+09	1.31133e+09	9.27585e+08	1.05963e+09	8.60112e+08	1.04328e+09	6.25027e+08	9.6388e+08	7.98321e+08	7.73866e+08	1.5006	1.6916	1.20142	1.35906	1.11654	1.35345	0.809581	1.24832	1.03495	1.0	0.280531	0.434256	0.249986	0.398116	0.217976	0.247116	0.096513	0.322946	0.113008	0.0
