protein_group_no	protein_id	description	gene_name	mw	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
46	O75396	Vesicle-trafficking protein SEC22b OS=Homo sapiens GN=SEC22B PE=1 SV=4	SEC22B	27784.7	0.0	46	89	2	2	0	2	2	131L	340931.0	997993.0	2.9842e+06	6.76693e+06	1.42593e+07	1.69217e+07	1.57947e+07	1.32456e+07	1.50101e+07	1.26529e+07	0.0269449	0.0788747	0.235852	0.534813	1.12696	1.33738	1.2483	1.04684	1.1863	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47	H3BN24|H3BSL4|H3BUJ7|Q66K89	Transcription factor E4F1 (Fragment) OS=Homo sapiens GN=E4F1 PE=4 SV=1|Transcription factor E4F1 OS=Homo sapiens GN=E4F1 PE=1 SV=1|Transcription factor E4F1 OS=Homo sapiens GN=E4F1 PE=1 SV=1|Transcription factor E4F1 OS=Homo sapiens GN=E4F1 PE=1 SV=2	E4F1	34011.1|70793.6|80184.2|93520.6	0.0	62	62	1	1	0	1	1	131L	0.0	186567.0	234173.0	747012.0	789337.0	1.32916e+06	2.35385e+06	3.14916e+06	3.276e+06	5.76161e+06	0.0	0.0323811	0.0406437	0.129653	0.137	0.230693	0.40854	0.546577	0.568592	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48	Q5TDF0|Q9BSD7	Cancer-related nucleoside-triphosphatase OS=Homo sapiens GN=NTPCR PE=1 SV=1|Cancer-related nucleoside-triphosphatase OS=Homo sapiens GN=NTPCR PE=1 SV=1	NTPCR	28320.5|23449.0	0.0	51	114	3	3	1	2	2	131L	0.0	539630.0	553591.0	1.36145e+06	3.0683e+06	3.69282e+06	5.391e+06	6.22933e+06	5.74747e+06	6.43228e+06	0.0	0.0838941	0.0860645	0.211659	0.477016	0.574108	0.838117	0.968448	0.893536	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49	P62633	Cellular nucleic acid-binding protein OS=Homo sapiens GN=CNBP PE=1 SV=1	CNBP	23224.8	0.0	61	305	22	7	10	12	7	131L	2.57853e+07	2.93123e+07	3.63722e+07	4.34427e+07	6.33686e+07	7.9378e+07	1.06831e+08	1.31945e+08	1.45741e+08	1.32847e+08	0.193178	0.222799	0.272874	0.329908	0.478996	0.604121	0.807897	0.992945	1.09675	1.0	0.100244	0.11708	0.132254	0.149592	0.203231	0.240767	0.225623	0.152572	0.166217	0.0
50	H0YLH9|H3BVH5|Q14005	Pro-interleukin-16 (Fragment) OS=Homo sapiens GN=IL16 PE=1 SV=2|Pro-interleukin-16 OS=Homo sapiens GN=IL16 PE=1 SV=1|Pro-interleukin-16 OS=Homo sapiens GN=IL16 PE=1 SV=4	IL16	72867.2|147476.0|161539.0	0.0114416	29	29	2	1	1	1	1	131L	345586.0	223005.0	698403.0	1.37856e+06	2.93283e+06	7.73045e+06	7.83145e+06	9.29649e+06	8.27401e+06	8.65064e+06	0.0399492	0.025779	0.0807343	0.15936	0.33903	0.893627	0.905303	1.07466	0.956462	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51	Q14008	Cytoskeleton-associated protein 5 OS=Homo sapiens GN=CKAP5 PE=1 SV=3	CKAP5	275874.0	0.0	76	1028	46	24	7	39	24	131L	1.05251e+07	1.21137e+07	1.83335e+07	2.23128e+07	3.84171e+07	5.54697e+07	2.67774e+08	5.23807e+08	6.4722e+08	6.47303e+08	0.0161483	0.0186516	0.0283891	0.0345531	0.0594819	0.0862129	0.414292	0.808739	0.999995	1.0	0.0191972	0.0193069	0.0266946	0.0283861	0.0417139	0.0568966	0.0404759	0.0531413	0.0535578	0.0
52	B3KSP0|H0Y3X6|Q9H3P2	Negative elongation factor A OS=Homo sapiens GN=WHSC2 PE=1 SV=1|Negative elongation factor A (Fragment) OS=Homo sapiens GN=NELFA PE=1 SV=1|Negative elongation factor A OS=Homo sapiens GN=NELFA PE=1 SV=3	WHSC2|NELFA	49263.9|65898.5|65489.6	0.0	75	244	10	5	2	8	5	131L	3.6233e+06	3.14422e+06	2.57092e+06	3.86463e+06	4.28766e+06	6.98613e+06	2.10257e+07	7.01965e+07	9.71648e+07	1.06825e+08	0.0321861	0.0279789	0.0230747	0.0358401	0.0401372	0.0661537	0.198426	0.657474	0.911927	1.0	0.0629716	0.0489396	0.0368415	0.0477629	0.0456657	0.069282	0.0811183	0.0779325	0.108946	0.0
53	P49407	Beta-arrestin-1 OS=Homo sapiens GN=ARRB1 PE=1 SV=2	ARRB1	55456.1	0.0	46	194	10	6	2	8	5	131L	421761.0	831762.0	4.36318e+06	1.97285e+07	2.81537e+07	3.10345e+07	3.42011e+07	3.68008e+07	3.80298e+07	3.74558e+07	0.0107135	0.0220871	0.110281	0.525279	0.744623	0.823383	0.912974	0.982696	1.01372	1.0	0.0539273	0.0506973	0.39653	1.20657	0.307211	0.311188	0.117482	0.143395	0.16507	0.0
54	H3BP42|Q9ULZ3	Apoptosis-associated speck-like protein-containing a CARD (Fragment) OS=Homo sapiens GN=PYCARD PE=1 SV=2|Apoptosis-associated speck-like protein containing a CARD OS=Homo sapiens GN=PYCARD PE=1 SV=2	PYCARD	14887.1|23961.9	0.0010518	39	39	1	1	0	1	1	131L	1.65167e+06	2.66252e+06	3.0758e+06	4.94321e+06	1.27398e+07	1.5963e+07	1.9063e+07	1.92256e+07	1.88537e+07	1.71115e+07	0.096524	0.155598	0.17975	0.288881	0.744517	0.932878	1.11405	1.12355	1.10181	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55	E9PDG9|Q86UA6	RPA-interacting protein OS=Homo sapiens GN=RPAIN PE=1 SV=1|RPA-interacting protein OS=Homo sapiens GN=RPAIN PE=1 SV=1	RPAIN	21301.7|27228.6	0.00253614	36	36	1	1	0	1	1	131L	243965.0	142414.0	2.26576e+06	1.98416e+06	7.50982e+06	1.53155e+07	3.40333e+07	3.88421e+07	3.95041e+07	3.89635e+07	0.00626138	0.00365508	0.058151	0.0509236	0.19274	0.393074	0.873466	0.996886	1.01387	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56	Q86UA1	Pre-mRNA-processing factor 39 OS=Homo sapiens GN=PRPF39 PE=1 SV=3	PRPF39	87889.2	0.0	59	222	5	5	1	4	4	131L	265260.0	211290.0	727916.0	1.81401e+06	2.85944e+06	6.09591e+06	1.03069e+07	4.56949e+07	6.46382e+07	7.04352e+07	0.00376601	0.00299977	0.0103345	0.0257543	0.0405967	0.0865463	0.146332	0.648751	0.917697	1.0	0.0231896	0.0184714	0.138107	0.255173	0.179417	0.362032	0.379607	0.133363	0.146344	0.0
57	Q96CU9	FAD-dependent oxidoreductase domain-containing protein 1 OS=Homo sapiens GN=FOXRED1 PE=1 SV=2	FOXRED1	58932.2	0.0	52	125	4	3	1	2	1	131L	0.0	0.0	0.0	0.0	354748.0	1.50727e+06	2.96929e+06	1.56309e+06	3.59735e+06	2.80451e+06	0.0	0.0	0.0	0.0	0.126492	0.537447	1.05875	0.557347	1.2827	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58	O43913	Origin recognition complex subunit 5 OS=Homo sapiens GN=ORC5 PE=1 SV=1	ORC5	57639.3	0.0	44	82	3	2	0	3	2	131L	0.0	111937.0	55550.9	471211.0	752087.0	1.26678e+06	6.7555e+06	1.98779e+07	2.38634e+07	2.54356e+07	0.0	0.00440081	0.00218399	0.0185257	0.0295683	0.0498036	0.265593	0.7815	0.938192	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59	Q9Y6G9	Cytoplasmic dynein 1 light intermediate chain 1 OS=Homo sapiens GN=DYNC1LI1 PE=1 SV=3	DYNC1LI1	66454.0	0.0	75	380	18	8	5	13	7	131L	2.74777e+06	5.0194e+06	1.07532e+07	2.01752e+07	3.09121e+07	8.35874e+07	1.76169e+08	2.04232e+08	2.08588e+08	1.97801e+08	0.0140807	0.0258539	0.0560321	0.104786	0.159129	0.422131	0.89014	1.02992	1.05104	1.0	0.0259943	0.0392621	0.0925443	0.164566	0.191519	0.0596829	0.0898739	0.168943	0.141341	0.0
60	Q9UKX7	Nuclear pore complex protein Nup50 OS=Homo sapiens GN=NUP50 PE=1 SV=2	NUP50	61512.1	0.0	70	218	11	4	4	7	4	131L	5.4527e+06	7.05679e+06	1.37452e+07	4.12183e+07	8.17446e+07	9.30454e+07	7.91384e+07	6.94646e+07	7.00697e+07	6.87356e+07	0.0786462	0.102666	0.199831	0.598232	1.18591	1.34838	1.14916	1.01128	1.01709	1.0	0.042728	0.0913161	0.0664855	0.103173	0.405017	0.381472	0.339011	0.167215	0.1387	0.0
61	Q7Z5G4	Golgin subfamily A member 7 OS=Homo sapiens GN=GOLGA7 PE=1 SV=2	GOLGA7	17875.4	0.013369	27	27	1	1	0	1	1	131L	0.0	133405.0	163080.0	390912.0	780890.0	1.03887e+06	1.23394e+06	2.72013e+06	2.27448e+06	3.07012e+06	0.0	0.0434526	0.0531184	0.127328	0.254352	0.338382	0.40192	0.886001	0.740845	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62	P41091	Eukaryotic translation initiation factor 2 subunit 3 OS=Homo sapiens GN=EIF2S3 PE=1 SV=3	EIF2S3	59897.3	0.0	105	593	34	11	8	19	9	131L	5.54866e+06	6.1417e+06	1.35699e+07	6.46372e+07	1.48849e+08	2.05772e+08	2.83443e+08	2.98154e+08	3.04308e+08	2.67973e+08	0.0201429	0.0216101	0.0495607	0.23813	0.553442	0.768012	1.05601	1.11142	1.13503	1.0	0.0543263	0.0513945	0.0491223	0.10981	0.132153	0.158755	0.165815	0.156344	0.0829581	0.0
63	E7ETU7|E9PF06|H0Y9G6|P09001	39S ribosomal protein L3, mitochondrial OS=Homo sapiens GN=MRPL3 PE=1 SV=1|39S ribosomal protein L3, mitochondrial (Fragment) OS=Homo sapiens GN=MRPL3 PE=1 SV=1|39S ribosomal protein L3, mitochondrial (Fragment) OS=Homo sapiens GN=MRPL3 PE=1 SV=1|39S ribosomal protein L3, mitochondrial OS=Homo sapiens GN=MRPL3 PE=1 SV=1	MRPL3	49678.4|22603.5|48460.3|45997.2	0.0	43	43	1	1	0	1	1	131L	159860.0	568501.0	712157.0	1.18802e+06	1.26438e+06	2.38921e+06	1.09761e+07	1.40402e+07	1.88438e+07	1.28679e+07	0.0124232	0.0441798	0.0553438	0.0923246	0.0982589	0.185672	0.852988	1.0911	1.4644	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Q9HC44	Vasculin-like protein 1 OS=Homo sapiens GN=GPBP1L1 PE=1 SV=1	GPBP1L1	60632.2	0.00105374	39	39	1	1	0	1	1	131L	1.32994e+06	1.08735e+06	1.32827e+06	2.18635e+06	4.04922e+06	3.85236e+06	5.89478e+06	7.94825e+06	9.67503e+06	7.92076e+06	0.167906	0.137278	0.167695	0.276028	0.511216	0.486363	0.744219	1.00347	1.22148	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65	H0YA20|P52824	Diacylglycerol kinase (Fragment) OS=Homo sapiens GN=DGKQ PE=3 SV=1|Diacylglycerol kinase theta OS=Homo sapiens GN=DGKQ PE=1 SV=2	DGKQ	104094.0|110362.0	0.0	60	114	7	2	5	2	2	131L	41541.5	345042.0	485081.0	498416.0	844706.0	2.93243e+06	8.90467e+06	1.64446e+07	1.72741e+07	1.96765e+07	0.00211122	0.0175357	0.0246528	0.0253305	0.0429297	0.149032	0.452553	0.835746	0.877902	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66	O60832	H/ACA ribonucleoprotein complex subunit 4 OS=Homo sapiens GN=DKC1 PE=1 SV=3	DKC1	72302.1	0.0	59	238	9	6	0	9	6	131L	2.6795e+07	2.78985e+07	1.824e+07	2.47678e+07	3.07555e+07	4.26819e+07	9.7211e+07	7.67963e+07	9.67428e+07	9.77173e+07	0.270702	0.278914	0.18159	0.245958	0.310691	0.436657	0.994374	0.786018	0.988421	1.0	0.391765	0.307418	0.270435	0.358255	0.302737	0.264014	0.266077	0.113188	0.122173	0.0
67	A6NHE2|A6NJ28|C9JZ82|E7EM78|E7EMB4|E7EWQ7|Q7LDG7	RAS guanyl-releasing protein 2 (Fragment) OS=Homo sapiens GN=RASGRP2 PE=4 SV=1|RAS guanyl-releasing protein 2 OS=Homo sapiens GN=RASGRP2 PE=4 SV=1|RAS guanyl-releasing protein 2 (Fragment) OS=Homo sapiens GN=RASGRP2 PE=4 SV=2|RAS guanyl-releasing protein 2 (Fragment) OS=Homo sapiens GN=RASGRP2 PE=4 SV=1|RAS guanyl-releasing protein 2 OS=Homo sapiens GN=RASGRP2 PE=4 SV=1|RAS guanyl-releasing protein 2 OS=Homo sapiens GN=RASGRP2 PE=4 SV=1|RAS guanyl-releasing protein 2 OS=Homo sapiens GN=RASGRP2 PE=1 SV=1	RASGRP2	12423.4|18552.7|10921.7|30451.2|16082.5|16238.6|76705.4	0.0101711	29	29	1	1	0	1	1	131L	0.0	489417.0	561234.0	1.2093e+06	977747.0	2.12055e+06	1.85448e+06	4.45179e+06	1.3454e+07	1.57113e+07	0.0	0.0311506	0.0357216	0.0769701	0.062232	0.13497	0.118035	0.283349	0.856325	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68	P17900	Ganglioside GM2 activator OS=Homo sapiens GN=GM2A PE=1 SV=4	GM2A	23801.7	0.00106185	39	104	4	3	0	4	3	131L	3.19306e+07	4.03199e+07	2.95636e+07	4.41862e+07	4.74291e+07	4.50598e+07	4.81626e+07	4.63945e+07	4.72165e+07	4.266e+07	0.748489	0.945145	0.693006	1.03577	1.11179	1.05626	1.12899	1.08754	1.10681	1.0	0.393334	0.465775	0.532743	0.423312	0.241696	0.214842	0.296852	0.0918512	0.171388	0.0
69	Q9BXL7	Caspase recruitment domain-containing protein 11 OS=Homo sapiens GN=CARD11 PE=1 SV=3	CARD11	151928.0	0.0	56	150	3	2	1	2	2	131L	0.0	613599.0	568375.0	894314.0	1.51859e+06	3.84091e+06	6.98855e+06	1.17537e+07	1.21856e+07	1.38231e+07	0.0	0.0443895	0.0411178	0.0646971	0.109859	0.277862	0.505571	0.850298	0.881541	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
70	Q9BXL5	Hemogen OS=Homo sapiens GN=HEMGN PE=1 SV=1	HEMGN	65444.8	0.0	61	374	23	9	4	19	8	131L	8.22459e+07	7.77218e+07	6.91563e+07	8.85694e+07	1.00961e+08	1.04522e+08	1.71213e+08	1.61796e+08	1.48456e+08	1.66856e+08	0.487345	0.463687	0.412826	0.528984	0.604041	0.628007	1.02514	0.971306	0.888771	1.0	0.213236	0.155393	0.153252	0.179416	0.207458	0.125562	0.229477	0.208311	0.15101	0.0
71	P43007	Neutral amino acid transporter A OS=Homo sapiens GN=SLC1A4 PE=1 SV=1	SLC1A4	60440.9	0.0	45	45	2	1	0	2	1	131L	1.22721e+06	1.80594e+06	1.76139e+06	2.27757e+06	3.04102e+06	5.00809e+06	5.61504e+06	7.59628e+06	8.98026e+06	6.95737e+06	0.17639	0.259572	0.253168	0.327361	0.437093	0.719826	0.807064	1.09183	1.29076	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
72	F5GYZ5|F5H3C5|F5H4R2|G8JLJ2|P04179	Superoxide dismutase [Mn], mitochondrial (Fragment) OS=Homo sapiens GN=SOD2 PE=1 SV=1|Superoxide dismutase [Mn], mitochondrial (Fragment) OS=Homo sapiens GN=SOD2 PE=1 SV=1|Superoxide dismutase [Mn], mitochondrial (Fragment) OS=Homo sapiens GN=SOD2 PE=1 SV=1|Superoxide dismutase [Mn], mitochondrial (Fragment) OS=Homo sapiens GN=SOD2 PE=1 SV=1|Superoxide dismutase [Mn], mitochondrial OS=Homo sapiens GN=SOD2 PE=1 SV=2	SOD2	23669.5|14414.8|22528.1|8372.59|28315.1	0.0	75	255	16	6	3	13	6	131L	1.70401e+08	1.29336e+08	1.25565e+08	1.34111e+08	1.30339e+08	1.33568e+08	1.2485e+08	1.03078e+08	1.2777e+08	9.58027e+07	1.7706	1.33189	1.29366	1.38913	1.35151	1.38511	1.30034	1.07349	1.33285	1.0	1.15225	0.764327	0.851414	0.701206	0.561236	0.5583	0.300836	0.196824	0.199706	0.0
73	E7ESA6|H0YBP1|J3QT16|Q05397	Focal adhesion kinase 1 OS=Homo sapiens GN=PTK2 PE=1 SV=1|Focal adhesion kinase 1 (Fragment) OS=Homo sapiens GN=PTK2 PE=1 SV=1|Focal adhesion kinase 1 OS=Homo sapiens GN=PTK2 PE=1 SV=1|Focal adhesion kinase 1 OS=Homo sapiens GN=PTK2 PE=1 SV=2	PTK2	140269.0|130952.0|136417.0|134393.0	0.0	56	300	14	9	4	10	9	131L	2.72388e+06	3.75298e+06	5.39739e+06	1.64577e+07	4.57022e+07	5.74466e+07	6.95332e+07	7.64253e+07	7.7289e+07	7.92371e+07	0.0335564	0.0465344	0.0665661	0.207037	0.57987	0.729215	0.878642	0.963571	0.974511	1.0	0.0562424	0.0806932	0.061025	0.0706597	0.157983	0.166827	0.138081	0.10735	0.183193	0.0
74	Q14247	Src substrate cortactin OS=Homo sapiens GN=CTTN PE=1 SV=2	CTTN	73406.9	0.0	91	1175	69	25	17	50	24	131L	3.34016e+08	3.06726e+08	2.46033e+08	2.99207e+08	3.74501e+08	3.62737e+08	4.85942e+08	4.96563e+08	4.92752e+08	4.72483e+08	0.710038	0.648918	0.521605	0.633097	0.792175	0.769309	1.02851	1.05139	1.04296	1.0	0.293489	0.29513	0.148729	0.200412	0.172226	0.160392	0.134648	0.10307	0.0906704	0.0
75	Q5VTQ0	Tetratricopeptide repeat protein 39B OS=Homo sapiens GN=TTC39B PE=2 SV=4	TTC39B	87042.3	0.000276702	42	73	3	2	1	2	2	131L	0.0	0.0	757092.0	2.40416e+06	3.32674e+06	3.41146e+06	4.04374e+06	4.69084e+06	4.36006e+06	4.38969e+06	0.0	0.0	0.17247	0.547684	0.757851	0.777153	0.921189	1.0686	0.99325	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76	Q14240	Eukaryotic initiation factor 4A-II OS=Homo sapiens GN=EIF4A2 PE=1 SV=2	EIF4A2	51642.4	0.0	75	666	39	5	23	7	4	131L	998234.0	2.94005e+06	1.26304e+07	3.44251e+07	5.0849e+07	6.5822e+07	6.64704e+07	6.57109e+07	7.28564e+07	6.67455e+07	0.0147289	0.0434548	0.189231	0.516512	0.755774	0.97859	0.991392	0.977468	1.09156	1.0	0.037185	0.0796605	0.115658	0.273988	0.3435	0.375275	0.337048	0.282851	0.210293	0.0
77	Q14241	Transcription elongation factor B polypeptide 3 OS=Homo sapiens GN=TCEB3 PE=1 SV=2	TCEB3	112080.0	0.0	54	202	6	6	0	6	6	131L	1.65193e+06	1.64366e+06	1.8751e+06	3.24678e+06	2.84809e+06	3.62702e+06	1.03251e+07	4.93385e+07	7.46752e+07	8.41374e+07	0.0196294	0.0195354	0.022291	0.0384237	0.033752	0.0412912	0.120209	0.58805	0.890164	1.0	0.0531611	0.0355028	0.0330193	0.0513609	0.112131	0.152567	0.146804	0.113002	0.205041	0.0
78	Q7RTN6	STE20-related kinase adapter protein alpha OS=Homo sapiens GN=STRADA PE=1 SV=1	STRADA	52805.4	0.00439024	33	65	2	2	0	2	2	131L	96311.5	4.70263e+06	6.78306e+06	1.33652e+07	1.43761e+07	1.55309e+07	1.84164e+07	1.91278e+07	2.0817e+07	2.06576e+07	0.00466229	0.227647	0.328357	0.646986	0.695923	0.751825	0.891509	0.925946	1.00772	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79	Q14790	Caspase-8 OS=Homo sapiens GN=CASP8 PE=1 SV=1	CASP8	63888.4	0.0	56	182	7	4	1	6	4	131L	0.0	418194.0	1.04538e+06	2.17689e+06	4.66285e+06	8.74571e+06	5.21666e+07	1.09157e+08	1.25262e+08	1.2506e+08	0.0	0.00339146	0.00893207	0.017822	0.0386645	0.0713476	0.419684	0.872837	1.00251	1.0	0.0	0.0104253	0.0352891	0.0806309	0.179826	0.135856	0.217818	0.0416707	0.0802502	0.0
80	P16298	Serine/threonine-protein phosphatase 2B catalytic subunit beta isoform OS=Homo sapiens GN=PPP3CB PE=1 SV=2	PPP3CB	64712.4	0.0	63	194	8	3	5	3	2	131L	606418.0	1.7148e+06	2.56792e+06	6.15863e+06	1.39979e+07	2.29232e+07	3.05333e+07	3.56283e+07	3.48662e+07	3.604e+07	0.0168262	0.0475804	0.0712518	0.170883	0.3884	0.636049	0.847206	0.988577	0.96743	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
81	P62280	40S ribosomal protein S11 OS=Homo sapiens GN=RPS11 PE=1 SV=3	RPS11	23402.5	0.0	88	148	6	3	1	5	3	131L	2.92182e+06	2.57392e+06	5.42096e+06	1.31403e+07	3.94314e+07	3.1866e+07	1.97748e+08	1.47e+08	1.63051e+08	1.15584e+08	0.0255002	0.0222689	0.0469008	0.113687	0.340884	0.275696	1.71086	1.27181	1.41087	1.0	0.0152131	0.0387417	0.063155	0.0988059	0.288291	0.213149	0.300413	0.136291	0.0513432	0.0
82	Q96FK6	WD repeat-containing protein 89 OS=Homo sapiens GN=WDR89 PE=1 SV=1	WDR89	49371.4	0.0	45	82	2	2	0	2	2	131L	0.0	0.0	1.48233e+06	4.12239e+06	4.21739e+06	5.02914e+06	5.03971e+06	3.74115e+06	3.18619e+06	2.90234e+06	0.0	0.0	0.510736	1.42037	1.4531	1.73278	1.73643	1.28901	1.0978	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
83	P11413	Glucose-6-phosphate 1-dehydrogenase OS=Homo sapiens GN=G6PD PE=1 SV=4	G6PD	66320.9	0.0	103	1010	65	19	13	46	17	131L	3.56224e+06	6.06665e+06	2.1335e+07	8.88903e+07	2.17993e+08	2.9613e+08	4.03559e+08	4.27072e+08	4.42117e+08	4.28389e+08	0.00799342	0.0137438	0.0494038	0.20748	0.509216	0.691552	0.942642	0.997166	1.03175	1.0	0.0145432	0.0242013	0.0460041	0.127771	0.0816112	0.103409	0.0922717	0.0861605	0.072113	0.0
84	Q96GK7	Fumarylacetoacetate hydrolase domain-containing protein 2A OS=Homo sapiens GN=FAHD2A PE=1 SV=1	FAHD2A	39270.4	0.0	65	206	9	2	4	5	2	131L	5.22467e+06	8.4896e+06	1.5841e+07	2.112e+07	2.1339e+07	2.5254e+07	2.57336e+07	2.44028e+07	2.46238e+07	2.49951e+07	0.209028	0.339651	0.633341	0.842739	0.853715	1.01036	1.02955	0.976303	0.984934	1.0	0.431991	0.146898	0.256451	0.2341	0.235057	0.363387	0.191774	0.452386	0.110902	0.0
85	O95777	U6 snRNA-associated Sm-like protein LSm8 OS=Homo sapiens GN=LSM8 PE=1 SV=3	LSM8	10625.5	0.0	68	263	12	5	1	9	4	131L	2.28595e+07	2.91676e+07	3.35836e+07	4.26102e+07	4.82135e+07	4.85032e+07	6.02526e+07	5.93492e+07	6.11236e+07	5.84728e+07	0.383671	0.490089	0.568872	0.727632	0.823515	0.828562	1.03042	1.00715	1.04407	1.0	0.349993	0.403402	0.440088	0.518762	0.528582	0.338297	0.296407	0.285554	0.165277	0.0
86	F5H2S7|Q13561	Dynactin subunit 2 OS=Homo sapiens GN=DCTN2 PE=1 SV=1|Dynactin subunit 2 OS=Homo sapiens GN=DCTN2 PE=1 SV=4	DCTN2	52458.6|51880.3	0.0	93	588	27	11	7	20	11	131L	7.08502e+06	7.42307e+06	1.08439e+07	1.48736e+07	2.36543e+07	7.83648e+07	2.41153e+08	2.72996e+08	2.72796e+08	2.62799e+08	0.026967	0.027988	0.0413596	0.0570681	0.0920053	0.300211	0.91768	1.03836	1.03824	1.0	0.0487856	0.0447747	0.0533784	0.0870719	0.104138	0.0872034	0.0987391	0.128096	0.0836509	0.0
87	O00203	AP-3 complex subunit beta-1 OS=Homo sapiens GN=AP3B1 PE=1 SV=3	AP3B1	143127.0	0.0	75	929	46	23	10	36	21	131L	8.49329e+06	1.01998e+07	1.46897e+07	2.02091e+07	3.14117e+07	1.16022e+08	3.51474e+08	3.841e+08	4.39742e+08	4.0028e+08	0.021272	0.0255023	0.0366401	0.0505524	0.0785296	0.291383	0.879167	0.958931	1.09918	1.0	0.0245517	0.0320458	0.0359001	0.0517814	0.0742487	0.0870678	0.0969085	0.109588	0.0896201	0.0
88	J3KP75|O75167	Phosphatase and actin regulator OS=Homo sapiens GN=PHACTR2 PE=1 SV=1|Phosphatase and actin regulator 2 OS=Homo sapiens GN=PHACTR2 PE=1 SV=2	PHACTR2	79597.8|83750.6	0.0112308	29	81	3	1	2	1	1	131L	1.95068e+06	2.9973e+06	3.84143e+06	5.13398e+06	5.72644e+06	5.62601e+06	6.95474e+06	5.73679e+06	6.71171e+06	6.5106e+06	0.299617	0.460373	0.590027	0.788557	0.879557	0.864131	1.06822	0.881147	1.03089	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
89	H3BP20|H3BS10|P06865	Beta-hexosaminidase OS=Homo sapiens GN=HEXA PE=1 SV=1|Beta-hexosaminidase OS=Homo sapiens GN=HEXA PE=1 SV=1|Beta-hexosaminidase subunit alpha OS=Homo sapiens GN=HEXA PE=1 SV=2	HEXA	66770.2|63156.5|65474.5	0.0	67	194	7	4	0	7	4	131L	452051.0	1.04234e+06	2.34795e+07	7.14892e+07	9.09863e+07	9.84657e+07	1.01153e+08	9.55508e+07	9.48284e+07	8.87967e+07	0.00519265	0.0117385	0.260378	0.801105	1.01271	1.10442	1.1365	1.07455	1.06793	1.0	0.0113767	0.0249953	0.194754	0.585494	0.580047	0.51369	0.300562	0.215514	0.146561	0.0
90	Q00577	Transcriptional activator protein Pur-alpha OS=Homo sapiens GN=PURA PE=1 SV=2	PURA	39586.7	0.0	63	63	1	1	0	1	1	131L	1.27273e+06	1.45497e+06	2.03636e+06	2.04228e+06	4.76589e+06	4.90469e+06	8.72977e+06	6.91191e+06	8.54832e+06	9.13718e+06	0.139292	0.159237	0.222866	0.223513	0.521593	0.536784	0.955413	0.75646	0.935554	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
91	Q5T0I0	Gelsolin (Fragment) OS=Homo sapiens GN=GSN PE=1 SV=1	GSN	33002.5	0.0	43	135	7	2	4	3	2	131L	157661.0	626138.0	1.29992e+06	7.7406e+06	2.49122e+07	3.21197e+07	4.30046e+07	4.04613e+07	4.29349e+07	3.9398e+07	0.00400176	0.0158926	0.0329946	0.196472	0.632321	0.815262	1.09154	1.02699	1.08978	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
